ensembl_gene_id,ensembl_transcript_id,Name
ENSDARG00000024651,ENSDART00000102584,snrpa1
ENSDARG00000024651,ENSDART00000128530,snrpa1
ENSDARG00000024651,ENSDART00000148818,snrpa1
ENSDARG00000024651,ENSDART00000149146,snrpa1
ENSDARG00000024654,ENSDART00000039987,pgm3
ENSDARG00000024669,ENSDART00000033949,oser1
ENSDARG00000024681,ENSDART00000035725,pane1
ENSDARG00000024681,ENSDART00000150430,pane1
ENSDARG00000024687,ENSDART00000031141,polr3g
ENSDARG00000024687,ENSDART00000158000,polr3g
ENSDARG00000024693,ENSDART00000031194,lysmd3
ENSDARG00000024694,ENSDART00000077187,myo1b
ENSDARG00000024694,ENSDART00000141806,myo1b
ENSDARG00000024694,ENSDART00000142974,myo1b
ENSDARG00000024694,ENSDART00000128768,myo1b
ENSDARG00000024694,ENSDART00000190503,myo1b
ENSDARG00000024694,ENSDART00000138204,myo1b
ENSDARG00000024694,ENSDART00000131398,myo1b
ENSDARG00000024708,ENSDART00000145859,slc25a23b
ENSDARG00000024717,ENSDART00000131694,selenbp1
ENSDARG00000024728,ENSDART00000186501,hdhd2
ENSDARG00000024728,ENSDART00000039161,hdhd2
ENSDARG00000024740,ENSDART00000147277,gng13a
ENSDARG00000024740,ENSDART00000135219,gng13a
ENSDARG00000024740,ENSDART00000190360,gng13a
ENSDARG00000024744,ENSDART00000037848,dpp6b
ENSDARG00000024744,ENSDART00000186781,dpp6b
ENSDARG00000024746,ENSDART00000023550,hsp90aa1.2
ENSDARG00000024746,ENSDART00000154307,hsp90aa1.2
ENSDARG00000024759,ENSDART00000185303,inhbab
ENSDARG00000024759,ENSDART00000047468,inhbab
ENSDARG00000024771,ENSDART00000033574,slc24a5
ENSDARG00000024775,ENSDART00000105597,si:ch211-129c21.1
ENSDARG00000024775,ENSDART00000144684,si:ch211-129c21.1
ENSDARG00000024785,ENSDART00000143871,ctnna2
ENSDARG00000024785,ENSDART00000137609,ctnna2
ENSDARG00000024785,ENSDART00000148371,ctnna2
ENSDARG00000024785,ENSDART00000138740,ctnna2
ENSDARG00000024785,ENSDART00000101306,ctnna2
ENSDARG00000024785,ENSDART00000184778,ctnna2
ENSDARG00000024785,ENSDART00000177496,ctnna2
ENSDARG00000024785,ENSDART00000110860,ctnna2
ENSDARG00000024785,ENSDART00000153506,ctnna2
ENSDARG00000024789,ENSDART00000012694,mxc
ENSDARG00000024815,ENSDART00000030420,ogfr2
ENSDARG00000024815,ENSDART00000163335,ogfr2
ENSDARG00000024815,ENSDART00000160618,ogfr2
ENSDARG00000024818,ENSDART00000028954,rilpl2
ENSDARG00000024827,ENSDART00000035713,rnf150a
ENSDARG00000024828,ENSDART00000035739,tmem134
ENSDARG00000024828,ENSDART00000135791,tmem134
ENSDARG00000024828,ENSDART00000183517,tmem134
ENSDARG00000024828,ENSDART00000181675,tmem134
ENSDARG00000024829,ENSDART00000125298,tnn
ENSDARG00000024829,ENSDART00000077178,tnn
ENSDARG00000024829,ENSDART00000029006,tnn
ENSDARG00000024829,ENSDART00000136312,tnn
ENSDARG00000024831,ENSDART00000030579,crhbp
ENSDARG00000024844,ENSDART00000132119,max
ENSDARG00000024844,ENSDART00000153271,max
ENSDARG00000024844,ENSDART00000135720,max
ENSDARG00000024844,ENSDART00000137425,max
ENSDARG00000024844,ENSDART00000046035,max
ENSDARG00000024844,ENSDART00000139843,max
ENSDARG00000024844,ENSDART00000129858,max
ENSDARG00000024846,ENSDART00000131953,cops8
ENSDARG00000024846,ENSDART00000034686,cops8
ENSDARG00000024847,ENSDART00000029314,col5a2b
ENSDARG00000024865,ENSDART00000192990,dscama
ENSDARG00000024865,ENSDART00000125045,dscama
ENSDARG00000024865,ENSDART00000136928,dscama
ENSDARG00000024865,ENSDART00000184416,dscama
ENSDARG00000024874,ENSDART00000133422,dock4b
ENSDARG00000024874,ENSDART00000165179,dock4b
ENSDARG00000024874,ENSDART00000186134,dock4b
ENSDARG00000024874,ENSDART00000136355,dock4b
ENSDARG00000024874,ENSDART00000036646,dock4b
ENSDARG00000024874,ENSDART00000174507,dock4b
ENSDARG00000024874,ENSDART00000161329,dock4b
ENSDARG00000024877,ENSDART00000146784,ptgr1.1
ENSDARG00000024877,ENSDART00000141769,ptgr1.1
ENSDARG00000024877,ENSDART00000137661,ptgr1.1
ENSDARG00000024877,ENSDART00000036680,ptgr1.1
ENSDARG00000024894,ENSDART00000114947,tbx5a
ENSDARG00000024894,ENSDART00000037691,tbx5a
ENSDARG00000024895,ENSDART00000145161,fam50a
ENSDARG00000024895,ENSDART00000141667,fam50a
ENSDARG00000024895,ENSDART00000037501,fam50a
ENSDARG00000024904,ENSDART00000033617,stil
ENSDARG00000024904,ENSDART00000182201,stil
ENSDARG00000024904,ENSDART00000181617,stil
ENSDARG00000024920,ENSDART00000031976,tlcd5a
ENSDARG00000024933,ENSDART00000035150,spast
ENSDARG00000024940,ENSDART00000032778,rnf144b
ENSDARG00000024940,ENSDART00000193897,rnf144b
ENSDARG00000024954,ENSDART00000144609,tmed4
ENSDARG00000024954,ENSDART00000129801,tmed4
ENSDARG00000024964,ENSDART00000036467,patj
ENSDARG00000024964,ENSDART00000145208,patj
ENSDARG00000024964,ENSDART00000132829,patj
ENSDARG00000024964,ENSDART00000191880,patj
ENSDARG00000024966,ENSDART00000152720,mark4b
ENSDARG00000024966,ENSDART00000009796,mark4b
ENSDARG00000024966,ENSDART00000192833,mark4b
ENSDARG00000024967,ENSDART00000039369,fancg
ENSDARG00000024967,ENSDART00000125915,fancg
ENSDARG00000025011,ENSDART00000139056,synj1
ENSDARG00000025011,ENSDART00000134276,synj1
ENSDARG00000025012,ENSDART00000150952,tpi1a
ENSDARG00000025012,ENSDART00000037007,tpi1a
ENSDARG00000025013,ENSDART00000139509,gna14a
ENSDARG00000025013,ENSDART00000186544,gna14a
ENSDARG00000025017,ENSDART00000030946,znf488
ENSDARG00000025024,ENSDART00000030919,
ENSDARG00000025032,ENSDART00000054264,nr3c1
ENSDARG00000025032,ENSDART00000124144,nr3c1
ENSDARG00000025032,ENSDART00000124401,nr3c1
ENSDARG00000025032,ENSDART00000181179,nr3c1
ENSDARG00000025033,ENSDART00000037749,stx5a
ENSDARG00000025034,ENSDART00000138435,syngr3b
ENSDARG00000025034,ENSDART00000121823,syngr3b
ENSDARG00000025043,ENSDART00000148435,trip13
ENSDARG00000025043,ENSDART00000049099,trip13
ENSDARG00000025043,ENSDART00000150117,trip13
ENSDARG00000025046,ENSDART00000036856,
ENSDARG00000025071,ENSDART00000144250,brd8b
ENSDARG00000025071,ENSDART00000028623,brd8b
ENSDARG00000025071,ENSDART00000162363,brd8b
ENSDARG00000025071,ENSDART00000123139,brd8b
ENSDARG00000025073,ENSDART00000148933,rpl18a
ENSDARG00000025073,ENSDART00000030215,rpl18a
ENSDARG00000025074,ENSDART00000037576,slc25a10b
ENSDARG00000025076,ENSDART00000132526,marveld2a
ENSDARG00000025076,ENSDART00000006772,marveld2a
ENSDARG00000025081,ENSDART00000142264,grnb
ENSDARG00000025081,ENSDART00000105686,grnb
ENSDARG00000025089,ENSDART00000044963,loxl4
ENSDARG00000025089,ENSDART00000145635,loxl4
ENSDARG00000025091,ENSDART00000078893,ezrb
ENSDARG00000025091,ENSDART00000125218,ezrb
ENSDARG00000025091,ENSDART00000152499,ezrb
ENSDARG00000025091,ENSDART00000063818,ezrb
ENSDARG00000025094,ENSDART00000147208,edem1
ENSDARG00000025094,ENSDART00000157913,edem1
ENSDARG00000025106,ENSDART00000029981,ppp3cb
ENSDARG00000025106,ENSDART00000166293,ppp3cb
ENSDARG00000025108,ENSDART00000138062,magixa
ENSDARG00000025108,ENSDART00000146563,magixa
ENSDARG00000025108,ENSDART00000187954,magixa
ENSDARG00000025108,ENSDART00000185368,magixa
ENSDARG00000025108,ENSDART00000188210,magixa
ENSDARG00000025131,ENSDART00000031508,lbx2
ENSDARG00000025131,ENSDART00000187825,lbx2
ENSDARG00000025147,ENSDART00000031047,cd63
ENSDARG00000025150,ENSDART00000031356,
ENSDARG00000025162,ENSDART00000152081,asic4a
ENSDARG00000025162,ENSDART00000151931,asic4a
ENSDARG00000025162,ENSDART00000032695,asic4a
ENSDARG00000025168,ENSDART00000081897,
ENSDARG00000025174,ENSDART00000146615,zgc:103482
ENSDARG00000025174,ENSDART00000003299,zgc:103482
ENSDARG00000025187,ENSDART00000030646,six6a
ENSDARG00000025187,ENSDART00000111763,six6a
ENSDARG00000025189,ENSDART00000034737,cpne8
ENSDARG00000025189,ENSDART00000188162,cpne8
ENSDARG00000025206,ENSDART00000135009,syt2a
ENSDARG00000025206,ENSDART00000139795,syt2a
ENSDARG00000025206,ENSDART00000190366,syt2a
ENSDARG00000025212,ENSDART00000144333,ints11
ENSDARG00000025212,ENSDART00000031016,ints11
ENSDARG00000025212,ENSDART00000139662,ints11
ENSDARG00000025218,ENSDART00000089034,
ENSDARG00000025218,ENSDART00000149548,
ENSDARG00000025220,ENSDART00000038780,sppl3
ENSDARG00000025220,ENSDART00000122663,sppl3
ENSDARG00000025226,ENSDART00000033878,znf668
ENSDARG00000025226,ENSDART00000139347,znf668
ENSDARG00000025226,ENSDART00000123417,znf668
ENSDARG00000025233,ENSDART00000033669,lipt1
ENSDARG00000025254,ENSDART00000149053,s100a10b
ENSDARG00000025254,ENSDART00000148961,s100a10b
ENSDARG00000025254,ENSDART00000037694,s100a10b
ENSDARG00000025269,ENSDART00000135164,pdcd6ip
ENSDARG00000025275,ENSDART00000019992,gbgt1l1
ENSDARG00000025275,ENSDART00000142064,gbgt1l1
ENSDARG00000025275,ENSDART00000139020,gbgt1l1
ENSDARG00000025275,ENSDART00000189419,gbgt1l1
ENSDARG00000025285,ENSDART00000035939,panx1a
ENSDARG00000025299,ENSDART00000146692,tspan9a
ENSDARG00000025299,ENSDART00000040500,tspan9a
ENSDARG00000025299,ENSDART00000180442,tspan9a
ENSDARG00000025301,ENSDART00000028270,gfap
ENSDARG00000025302,ENSDART00000137828,dixdc1a
ENSDARG00000025302,ENSDART00000078723,dixdc1a
ENSDARG00000025309,ENSDART00000034245,dpf3
ENSDARG00000025311,ENSDART00000154927,cuzd1.2
ENSDARG00000025311,ENSDART00000154629,cuzd1.2
ENSDARG00000025311,ENSDART00000153819,cuzd1.2
ENSDARG00000025311,ENSDART00000156107,cuzd1.2
ENSDARG00000025319,ENSDART00000036635,fynb
ENSDARG00000025319,ENSDART00000169407,fynb
ENSDARG00000025320,ENSDART00000029343,
ENSDARG00000025325,ENSDART00000159900,ccsapa
ENSDARG00000025325,ENSDART00000037729,ccsapa
ENSDARG00000025326,ENSDART00000188653,myl12.2
ENSDARG00000025326,ENSDART00000141669,myl12.2
ENSDARG00000025332,ENSDART00000183646,rbm28
ENSDARG00000025332,ENSDART00000034817,rbm28
ENSDARG00000025335,ENSDART00000155162,NEK10
ENSDARG00000025338,ENSDART00000034373,hagh
ENSDARG00000025338,ENSDART00000134208,hagh
ENSDARG00000025340,ENSDART00000038511,tusc2b
ENSDARG00000025340,ENSDART00000105835,tusc2b
ENSDARG00000025346,ENSDART00000148920,znf277
ENSDARG00000025348,ENSDART00000054137,igfbp5b
ENSDARG00000025350,ENSDART00000040397,prdx2
ENSDARG00000025372,ENSDART00000037557,admp
ENSDARG00000025375,ENSDART00000007789,idh1
ENSDARG00000025375,ENSDART00000101338,idh1
ENSDARG00000025383,ENSDART00000127182,arl2bp
ENSDARG00000025383,ENSDART00000193332,arl2bp
ENSDARG00000025386,ENSDART00000034707,lsm14b
ENSDARG00000025391,ENSDART00000036703,pfdn2
ENSDARG00000025397,ENSDART00000143944,srsf3a
ENSDARG00000025397,ENSDART00000028217,srsf3a
ENSDARG00000025397,ENSDART00000154587,srsf3a
ENSDARG00000025397,ENSDART00000181463,srsf3a
ENSDARG00000025403,ENSDART00000098246,ftr83
ENSDARG00000025403,ENSDART00000138292,ftr83
ENSDARG00000025403,ENSDART00000186992,ftr83
ENSDARG00000025403,ENSDART00000182533,ftr83
ENSDARG00000025404,ENSDART00000032118,ube2g2
ENSDARG00000025420,ENSDART00000031761,fzd5
ENSDARG00000025421,ENSDART00000028955,tdrd3
ENSDARG00000025421,ENSDART00000156080,tdrd3
ENSDARG00000025421,ENSDART00000179888,tdrd3
ENSDARG00000025428,ENSDART00000033716,socs3a
ENSDARG00000025436,ENSDART00000133471,msrb1a
ENSDARG00000025436,ENSDART00000145904,msrb1a
ENSDARG00000025436,ENSDART00000131758,msrb1a
ENSDARG00000025465,ENSDART00000032141,spon2a
ENSDARG00000025467,ENSDART00000150057,aatf
ENSDARG00000025467,ENSDART00000028854,aatf
ENSDARG00000025467,ENSDART00000148749,aatf
ENSDARG00000025467,ENSDART00000170610,aatf
ENSDARG00000025468,ENSDART00000035676,bnip3la
ENSDARG00000025478,ENSDART00000154085,gipr
ENSDARG00000025478,ENSDART00000029459,gipr
ENSDARG00000025495,ENSDART00000007630,nhlh2
ENSDARG00000025500,ENSDART00000113714,mtx1a
ENSDARG00000025504,ENSDART00000099916,gucy2f
ENSDARG00000025504,ENSDART00000126196,gucy2f
ENSDARG00000025505,ENSDART00000146304,si:ch73-335d12.2
ENSDARG00000025505,ENSDART00000113403,si:ch73-335d12.2
ENSDARG00000025505,ENSDART00000060333,si:ch73-335d12.2
ENSDARG00000025507,ENSDART00000008047,wdr24
ENSDARG00000025513,ENSDART00000141399,
ENSDARG00000025513,ENSDART00000025997,
ENSDARG00000025518,ENSDART00000149183,f8a
ENSDARG00000025518,ENSDART00000110390,f8a
ENSDARG00000025518,ENSDART00000148289,f8a
ENSDARG00000025522,ENSDART00000035031,sgk1
ENSDARG00000025522,ENSDART00000133569,sgk1
ENSDARG00000025522,ENSDART00000145621,sgk1
ENSDARG00000025522,ENSDART00000148122,sgk1
ENSDARG00000025522,ENSDART00000146327,sgk1
ENSDARG00000025522,ENSDART00000147156,sgk1
ENSDARG00000025535,ENSDART00000143818,clint1a
ENSDARG00000025535,ENSDART00000169712,clint1a
ENSDARG00000025535,ENSDART00000187750,clint1a
ENSDARG00000025535,ENSDART00000144702,clint1a
ENSDARG00000025547,ENSDART00000138446,
ENSDARG00000025549,ENSDART00000147538,ndufaf1
ENSDARG00000025549,ENSDART00000136356,ndufaf1
ENSDARG00000025549,ENSDART00000132834,ndufaf1
ENSDARG00000025549,ENSDART00000144379,ndufaf1
ENSDARG00000025549,ENSDART00000131985,ndufaf1
ENSDARG00000025549,ENSDART00000148368,ndufaf1
ENSDARG00000025549,ENSDART00000141912,ndufaf1
ENSDARG00000025549,ENSDART00000035940,ndufaf1
ENSDARG00000025554,ENSDART00000103273,wdr83os
ENSDARG00000025554,ENSDART00000132491,wdr83os
ENSDARG00000025555,ENSDART00000038310,ormdl3
ENSDARG00000025555,ENSDART00000132731,ormdl3
ENSDARG00000025559,ENSDART00000160835,pex11g
ENSDARG00000025566,ENSDART00000146154,slc25a3b
ENSDARG00000025566,ENSDART00000182085,slc25a3b
ENSDARG00000025566,ENSDART00000137077,slc25a3b
ENSDARG00000025566,ENSDART00000034704,slc25a3b
ENSDARG00000025566,ENSDART00000142120,slc25a3b
ENSDARG00000025567,ENSDART00000136146,nf2b
ENSDARG00000025567,ENSDART00000035062,nf2b
ENSDARG00000025567,ENSDART00000128987,nf2b
ENSDARG00000025576,ENSDART00000150275,mkln1
ENSDARG00000025576,ENSDART00000028820,mkln1
ENSDARG00000025576,ENSDART00000150669,mkln1
ENSDARG00000025576,ENSDART00000137736,mkln1
ENSDARG00000025576,ENSDART00000150624,mkln1
ENSDARG00000025577,ENSDART00000029366,zgc:66447
ENSDARG00000025577,ENSDART00000193741,zgc:66447
ENSDARG00000025581,ENSDART00000141969,rpl10
ENSDARG00000025581,ENSDART00000145449,rpl10
ENSDARG00000025581,ENSDART00000139679,rpl10
ENSDARG00000025581,ENSDART00000142072,rpl10
ENSDARG00000025581,ENSDART00000147254,rpl10
ENSDARG00000025581,ENSDART00000143764,rpl10
ENSDARG00000025581,ENSDART00000131860,rpl10
ENSDARG00000025581,ENSDART00000032744,rpl10
ENSDARG00000025593,ENSDART00000037279,plekhj1
ENSDARG00000025593,ENSDART00000191981,plekhj1
ENSDARG00000025593,ENSDART00000143453,plekhj1
ENSDARG00000025595,ENSDART00000139934,agmo
ENSDARG00000025595,ENSDART00000147582,agmo
ENSDARG00000025600,ENSDART00000134306,or30by1
ENSDARG00000025601,ENSDART00000082383,
ENSDARG00000025605,ENSDART00000136881,nvl
ENSDARG00000025605,ENSDART00000038315,nvl
ENSDARG00000025607,ENSDART00000029849,ifnphi1
ENSDARG00000025607,ENSDART00000129447,ifnphi1
ENSDARG00000025608,ENSDART00000136919,casp6b.1
ENSDARG00000025608,ENSDART00000147374,casp6b.1
ENSDARG00000025608,ENSDART00000146586,casp6b.1
ENSDARG00000025608,ENSDART00000183902,casp6b.1
ENSDARG00000025615,ENSDART00000134723,prr15la
ENSDARG00000025615,ENSDART00000034762,prr15la
ENSDARG00000025641,ENSDART00000024555,gli2a
ENSDARG00000025641,ENSDART00000189497,gli2a
ENSDARG00000025658,ENSDART00000127485,or42e3
ENSDARG00000025658,ENSDART00000185386,or42e3
ENSDARG00000025667,ENSDART00000146641,
ENSDARG00000025667,ENSDART00000183055,
ENSDARG00000025667,ENSDART00000189966,
ENSDARG00000025670,ENSDART00000144402,fstl3
ENSDARG00000025670,ENSDART00000186332,fstl3
ENSDARG00000025671,ENSDART00000143677,grm6b
ENSDARG00000025671,ENSDART00000114226,grm6b
ENSDARG00000025671,ENSDART00000033657,grm6b
ENSDARG00000025672,ENSDART00000149964,ANTXR1
ENSDARG00000025672,ENSDART00000030064,ANTXR1
ENSDARG00000025679,ENSDART00000033702,comtb
ENSDARG00000025679,ENSDART00000146647,comtb
ENSDARG00000025693,ENSDART00000028887,tmem9b
ENSDARG00000025693,ENSDART00000173927,tmem9b
ENSDARG00000025699,ENSDART00000147179,mbd1b
ENSDARG00000025699,ENSDART00000124131,mbd1b
ENSDARG00000025699,ENSDART00000033914,mbd1b
ENSDARG00000025703,ENSDART00000007672,DMGDH
ENSDARG00000025703,ENSDART00000170452,DMGDH
ENSDARG00000025718,ENSDART00000035602,cxxc1b
ENSDARG00000025718,ENSDART00000147815,cxxc1b
ENSDARG00000025728,ENSDART00000034849,grin1b
ENSDARG00000025728,ENSDART00000161250,grin1b
ENSDARG00000025754,ENSDART00000144641,ube2f
ENSDARG00000025754,ENSDART00000103701,ube2f
ENSDARG00000025754,ENSDART00000138919,ube2f
ENSDARG00000025757,ENSDART00000140577,tspan34b
ENSDARG00000025766,ENSDART00000133249,dtx3
ENSDARG00000025766,ENSDART00000128718,dtx3
ENSDARG00000025766,ENSDART00000138751,dtx3
ENSDARG00000025766,ENSDART00000142324,dtx3
ENSDARG00000025766,ENSDART00000124482,dtx3
ENSDARG00000025766,ENSDART00000187979,dtx3
ENSDARG00000025783,ENSDART00000166030,si:ch211-125e6.11
ENSDARG00000025783,ENSDART00000055897,si:ch211-125e6.11
ENSDARG00000025788,ENSDART00000008589,chp2
ENSDARG00000025789,ENSDART00000184655,chd4b
ENSDARG00000025789,ENSDART00000148389,chd4b
ENSDARG00000025797,ENSDART00000035067,abhd2a
ENSDARG00000025797,ENSDART00000191360,abhd2a
ENSDARG00000025808,ENSDART00000032552,taf5l
ENSDARG00000025808,ENSDART00000164782,taf5l
ENSDARG00000025820,ENSDART00000036421,chek2
ENSDARG00000025824,ENSDART00000133214,dmtf1
ENSDARG00000025824,ENSDART00000150318,dmtf1
ENSDARG00000025824,ENSDART00000029084,dmtf1
ENSDARG00000025824,ENSDART00000189671,dmtf1
ENSDARG00000025824,ENSDART00000180105,dmtf1
ENSDARG00000025826,ENSDART00000050332,gna12a
ENSDARG00000025847,ENSDART00000136827,sox12
ENSDARG00000025850,ENSDART00000033663,rps21
ENSDARG00000025850,ENSDART00000139870,rps21
ENSDARG00000025854,ENSDART00000032277,ddx51
ENSDARG00000025854,ENSDART00000141580,ddx51
ENSDARG00000025855,ENSDART00000036997,camk2n1a
ENSDARG00000025858,ENSDART00000192998,golm1
ENSDARG00000025858,ENSDART00000032355,golm1
ENSDARG00000025858,ENSDART00000137960,golm1
ENSDARG00000025859,ENSDART00000030738,lmf2b
ENSDARG00000025866,ENSDART00000134355,ANKDD1B
ENSDARG00000025866,ENSDART00000036242,ANKDD1B
ENSDARG00000025875,ENSDART00000035925,kctd2
ENSDARG00000025889,ENSDART00000032540,usp14
ENSDARG00000025891,ENSDART00000133996,shox
ENSDARG00000025899,ENSDART00000030709,pnx
ENSDARG00000025902,ENSDART00000067078,plekhg5a
ENSDARG00000025902,ENSDART00000189167,plekhg5a
ENSDARG00000025902,ENSDART00000181039,plekhg5a
ENSDARG00000025902,ENSDART00000171004,plekhg5a
ENSDARG00000025902,ENSDART00000191936,plekhg5a
ENSDARG00000025902,ENSDART00000181252,plekhg5a
ENSDARG00000025902,ENSDART00000161918,plekhg5a
ENSDARG00000025902,ENSDART00000163489,plekhg5a
ENSDARG00000025903,ENSDART00000100145,lgals9l1
ENSDARG00000025904,ENSDART00000134770,tecrb
ENSDARG00000025904,ENSDART00000108838,tecrb
ENSDARG00000025904,ENSDART00000139312,tecrb
ENSDARG00000025904,ENSDART00000144983,tecrb
ENSDARG00000025912,ENSDART00000128638,bscl2l
ENSDARG00000025912,ENSDART00000157730,bscl2l
ENSDARG00000025914,ENSDART00000131847,si:dkey-190g11.3
ENSDARG00000025914,ENSDART00000147679,si:dkey-190g11.3
ENSDARG00000025920,ENSDART00000169751,tiam1b
ENSDARG00000025920,ENSDART00000189951,tiam1b
ENSDARG00000025920,ENSDART00000089694,tiam1b
ENSDARG00000025943,ENSDART00000080054,crygs3
ENSDARG00000025943,ENSDART00000188054,crygs3
ENSDARG00000025943,ENSDART00000046116,crygs3
ENSDARG00000025948,ENSDART00000147996,mlh1
ENSDARG00000025948,ENSDART00000133388,mlh1
ENSDARG00000025949,ENSDART00000179826,irak1
ENSDARG00000025949,ENSDART00000138859,irak1
ENSDARG00000025949,ENSDART00000137975,irak1
ENSDARG00000025949,ENSDART00000190153,irak1
ENSDARG00000025953,ENSDART00000135368,rhoq
ENSDARG00000025953,ENSDART00000038415,rhoq
ENSDARG00000025972,ENSDART00000038128,mcts1
ENSDARG00000025974,ENSDART00000136726,MAGI3
ENSDARG00000025974,ENSDART00000044487,MAGI3
ENSDARG00000025977,ENSDART00000060255,blmh
ENSDARG00000025977,ENSDART00000152147,blmh
ENSDARG00000025983,ENSDART00000155311,l3mbtl3
ENSDARG00000025983,ENSDART00000039249,l3mbtl3
ENSDARG00000026017,ENSDART00000010022,xpnpep2
ENSDARG00000026024,ENSDART00000029528,mospd2
ENSDARG00000026024,ENSDART00000191622,mospd2
ENSDARG00000026028,ENSDART00000142768,ankrd44
ENSDARG00000026028,ENSDART00000037182,ankrd44
ENSDARG00000026035,ENSDART00000029946,ube2b
ENSDARG00000026048,ENSDART00000035400,tsc1a
ENSDARG00000026048,ENSDART00000184083,tsc1a
ENSDARG00000026049,ENSDART00000155402,mxf
ENSDARG00000026049,ENSDART00000183423,mxf
ENSDARG00000026052,ENSDART00000036153,ccdc3a
ENSDARG00000026053,ENSDART00000132050,hltf
ENSDARG00000026053,ENSDART00000182767,hltf
ENSDARG00000026053,ENSDART00000140592,hltf
ENSDARG00000026053,ENSDART00000147695,hltf
ENSDARG00000026053,ENSDART00000142101,hltf
ENSDARG00000026068,ENSDART00000149565,trappc5
ENSDARG00000026068,ENSDART00000141144,trappc5
ENSDARG00000026068,ENSDART00000038574,trappc5
ENSDARG00000026070,ENSDART00000134714,cd82b
ENSDARG00000026070,ENSDART00000147886,cd82b
ENSDARG00000026070,ENSDART00000193808,cd82b
ENSDARG00000026072,ENSDART00000039495,pdcd5
ENSDARG00000026081,ENSDART00000097459,lhcgr
ENSDARG00000026084,ENSDART00000038777,si:dkey-43k4.5
ENSDARG00000026086,ENSDART00000147717,cfap20dc
ENSDARG00000026086,ENSDART00000134584,cfap20dc
ENSDARG00000026086,ENSDART00000032326,cfap20dc
ENSDARG00000026090,ENSDART00000152496,adprm
ENSDARG00000026090,ENSDART00000105694,adprm
ENSDARG00000026090,ENSDART00000152527,adprm
ENSDARG00000026098,ENSDART00000126403,si:dkey-13a21.4
ENSDARG00000026098,ENSDART00000164999,si:dkey-13a21.4
ENSDARG00000026109,ENSDART00000131347,slc48a1b
ENSDARG00000026109,ENSDART00000029930,slc48a1b
ENSDARG00000026137,ENSDART00000173301,sfxn5b
ENSDARG00000026137,ENSDART00000034606,sfxn5b
ENSDARG00000026149,ENSDART00000037119,slc46a1
ENSDARG00000026165,ENSDART00000003503,col11a1a
ENSDARG00000026165,ENSDART00000042065,col11a1a
ENSDARG00000026166,ENSDART00000149551,emilin1b
ENSDARG00000026166,ENSDART00000105215,emilin1b
ENSDARG00000026166,ENSDART00000191207,emilin1b
ENSDARG00000026170,ENSDART00000143506,hps1
ENSDARG00000026170,ENSDART00000146112,hps1
ENSDARG00000026170,ENSDART00000109822,hps1
ENSDARG00000026178,ENSDART00000038036,ube3d
ENSDARG00000026178,ENSDART00000150108,ube3d
ENSDARG00000026178,ENSDART00000149498,ube3d
